Iteration,GetTicks,thread_id,#Request,Processing Time,Total #Request,Total Request Processing Time,#Update,Update Time,Total #Update,Total Update Time,Player Number,
408,3732474837,0,39,0,20620,152,240,4,79760,1451,240,
409,3732474892,0,53,0,20673,152,241,4,80001,1455,241,
410,3732474946,0,117,0,20790,152,242,4,80243,1459,242,
411,3732475001,0,27,1,20817,153,242,4,80485,1463,242,
412,3732475056,0,48,1,20865,154,241,4,80726,1467,241,
413,3732475112,0,54,0,20919,154,242,4,80968,1471,242,
414,3732475167,0,102,0,21021,154,242,4,81210,1475,242,
415,3732475223,0,39,0,21060,154,242,4,81452,1479,242,
416,3732475278,0,44,0,21104,154,241,4,81693,1483,241,
417,3732475333,0,109,0,21213,154,242,4,81935,1487,242,
418,3732475388,0,57,1,21270,155,242,5,82177,1492,242,
419,3732475443,0,39,0,21309,155,242,4,82419,1496,242,
420,3732475500,0,55,1,21364,156,242,5,82661,1501,242,
421,3732475555,0,115,3,21479,159,241,4,82902,1505,241,
422,3732475610,0,33,0,21512,159,242,4,83144,1509,242,
423,3732475665,0,45,0,21557,159,242,5,83386,1514,242,
424,3732475720,0,77,0,21634,159,242,5,83628,1519,242,
425,3732475775,0,79,0,21713,159,242,5,83870,1524,242,
426,3732475831,0,44,0,21757,159,243,4,84113,1528,243,
427,3732475886,0,54,0,21811,159,244,4,84357,1532,244,
428,3732475941,0,119,0,21930,159,244,5,84601,1537,244,
429,3732475997,0,37,0,21967,159,244,5,84845,1542,244,
430,3732476052,0,46,0,22013,159,244,4,85089,1546,244,
431,3732476107,0,50,1,22063,160,244,5,85333,1551,244,
432,3732476163,0,106,1,22169,161,244,4,85577,1555,244,
433,3732476219,0,41,0,22210,161,243,5,85820,1560,243,
434,3732476275,0,37,0,22247,161,244,5,86064,1565,244,
435,3732476330,0,104,1,22351,162,244,4,86308,1569,244,
436,3732476385,0,63,1,22414,163,244,4,86552,1573,244,
437,3732476440,0,41,0,22455,163,244,4,86796,1577,244,
438,3732476495,0,51,0,22506,163,244,4,87040,1581,244,
439,3732476551,0,109,0,22615,163,244,4,87284,1585,244,
440,3732476606,0,33,0,22648,163,244,3,87528,1589,244,
441,3732476661,0,47,0,22695,163,244,3,87772,1592,244,
442,3732476716,0,67,1,22762,164,245,4,88017,1596,245,
443,3732476771,0,83,1,22845,165,245,4,88262,1600,245,
444,3732476827,0,40,0,22885,165,245,4,88507,1604,245,
